neigh_name,neigh_number,year,week,min_temperature
MANGUINHOS,39,2016,16,23.8888706407044
MANGUINHOS,39,2016,17,18.7117007158383
MANGUINHOS,39,2016,18,17.2510849102358
MANGUINHOS,39,2016,19,18.9040985366353
MANGUINHOS,39,2016,20,18.8994078018082
MANGUINHOS,39,2016,21,16.8490859883656
MANGUINHOS,39,2016,22,19.9864007039922
MANGUINHOS,39,2016,23,15.6139514201887
MANGUINHOS,39,2016,24,13.5521095870679
MANGUINHOS,39,2016,25,16.7321783364791
MANGUINHOS,39,2016,26,17.3168502729582
MANGUINHOS,39,2016,27,16.1386098464405
MANGUINHOS,39,2016,28,16.8715996448176
MANGUINHOS,39,2016,29,14.5941478889063
MANGUINHOS,39,2016,30,17.064872684808
MANGUINHOS,39,2016,31,17.8516926506991
MANGUINHOS,39,2016,32,15.5194848641597
MANGUINHOS,39,2016,33,16.7669883715235
MANGUINHOS,39,2016,34,15.48397758877
MANGUINHOS,39,2016,35,18.7851142102149
MANGUINHOS,39,2016,36,20.363389607634
MANGUINHOS,39,2016,37,19.972912387009
MANGUINHOS,39,2016,38,17.8864352858839
MANGUINHOS,39,2016,39,17.5186753031323
MANGUINHOS,39,2016,40,17.3294718020415
MANGUINHOS,39,2016,41,19.6098833254433
MANGUINHOS,39,2016,42,21.6393689438557
MANGUINHOS,39,2016,43,18.56000370571
MANGUINHOS,39,2016,44,19.1706012737566
MANGUINHOS,39,2016,45,20.867545419703
MANGUINHOS,39,2016,46,18.1524373153864
MANGUINHOS,39,2016,47,17.4409740919789
MANGUINHOS,39,2016,48,19.7335787184875
MANGUINHOS,39,2016,49,20.6492772061176
MANGUINHOS,39,2016,50,19.1814125788935
MANGUINHOS,39,2016,51,21.8187030406914
MANGUINHOS,39,2016,52,24.2906619831509
BONSUCESSO,40,2016,9,20.9724465862347
BONSUCESSO,40,2016,10,22.7264963527628
BONSUCESSO,40,2016,11,22.8724856316304
BONSUCESSO,40,2016,12,22.3254773991754
BONSUCESSO,40,2016,13,23.6998272472552
BONSUCESSO,40,2016,14,23.0363512341238
BONSUCESSO,40,2016,15,23.5782217008935
BONSUCESSO,40,2016,16,23.6958607297431
BONSUCESSO,40,2016,17,18.675286777683
BONSUCESSO,40,2016,18,17.0924033229576
BONSUCESSO,40,2016,19,18.9870656411907
BONSUCESSO,40,2016,20,18.805448212531
BONSUCESSO,40,2016,21,16.6439608878461
BONSUCESSO,40,2016,22,19.8260915603873
BONSUCESSO,40,2016,23,15.5879928383259
BONSUCESSO,40,2016,24,13.4255885175765
BONSUCESSO,40,2016,25,16.7094357121555
BONSUCESSO,40,2016,26,17.2980055608362
BONSUCESSO,40,2016,27,15.9989701478972
BONSUCESSO,40,2016,28,16.6152371234289
BONSUCESSO,40,2016,29,14.5941487795678
BONSUCESSO,40,2016,30,16.927922000965
BONSUCESSO,40,2016,31,17.6437630463584
BONSUCESSO,40,2016,32,15.3381148969702
BONSUCESSO,40,2016,33,16.622841544309
BONSUCESSO,40,2016,34,15.3111934412387
BONSUCESSO,40,2016,35,18.6098265754373
BONSUCESSO,40,2016,36,20.3336489826038
BONSUCESSO,40,2016,37,19.9578322650013
BONSUCESSO,40,2016,38,17.7268898523371
BONSUCESSO,40,2016,39,17.4533329089171
BONSUCESSO,40,2016,40,17.4392078458704
BONSUCESSO,40,2016,41,19.5486869495824
BONSUCESSO,40,2016,42,21.6616099345113
BONSUCESSO,40,2016,43,18.5248476564225
BONSUCESSO,40,2016,44,18.9531111314379
BONSUCESSO,40,2016,45,20.7951298400108
BONSUCESSO,40,2016,46,18.2127678601681
BONSUCESSO,40,2016,47,17.3523665254049
BONSUCESSO,40,2016,48,19.7249696696689
BONSUCESSO,40,2016,49,20.6005823608459
BONSUCESSO,40,2016,50,19.231439380417
BONSUCESSO,40,2016,51,21.9728998594551
BONSUCESSO,40,2016,52,24.1888399087134
RAMOS,41,2016,9,20.987401154793
RAMOS,41,2016,10,22.774082834021
RAMOS,41,2016,11,22.9672103562699
RAMOS,41,2016,12,22.3471414991528
RAMOS,41,2016,13,23.6662002258231
RAMOS,41,2016,14,22.9176995395997
RAMOS,41,2016,15,23.4956880506172
RAMOS,41,2016,16,23.5887668496834
RAMOS,41,2016,17,18.6614295206383
RAMOS,41,2016,18,16.9739418403621
RAMOS,41,2016,19,19.0065372744707
RAMOS,41,2016,20,18.7715130105735
RAMOS,41,2016,21,16.5212567723405
RAMOS,41,2016,22,19.746813714622
RAMOS,41,2016,23,15.5808540600381
RAMOS,41,2016,24,13.3794132749758
RAMOS,41,2016,25,16.7261774232737
RAMOS,41,2016,26,17.3191851722981
RAMOS,41,2016,27,15.8179671100103
RAMOS,41,2016,28,16.4238309604368
RAMOS,41,2016,29,14.6054634760552
RAMOS,41,2016,30,16.8612065558588
RAMOS,41,2016,31,17.5152260715556
RAMOS,41,2016,32,15.2253844899025
RAMOS,41,2016,33,16.5399510926876
RAMOS,41,2016,34,15.2077040742687
RAMOS,41,2016,35,18.4980224563305
RAMOS,41,2016,36,20.3424456984423
RAMOS,41,2016,37,19.9551160748794
RAMOS,41,2016,38,17.6532225829227
RAMOS,41,2016,39,17.4309108730281
RAMOS,41,2016,40,17.4910551650581
RAMOS,41,2016,41,19.5316342340595
RAMOS,41,2016,42,21.6797256233821
RAMOS,41,2016,43,18.5203920307752
RAMOS,41,2016,44,18.8283289049885
RAMOS,41,2016,45,20.7830270399088
RAMOS,41,2016,46,18.2424425617596
RAMOS,41,2016,47,17.3570382584016
RAMOS,41,2016,48,19.719593338067
RAMOS,41,2016,49,20.6126384547853
RAMOS,41,2016,50,19.2637500469066
RAMOS,41,2016,51,22.0819524525792
RAMOS,41,2016,52,24.1630245418303
OLARIA,42,2016,9,20.9929295200476
OLARIA,42,2016,10,22.9316203960058
OLARIA,42,2016,11,23.06734500932
OLARIA,42,2016,12,22.414784136135
OLARIA,42,2016,13,23.739557015765
OLARIA,42,2016,14,22.9273528150652
OLARIA,42,2016,15,23.5547397340758
OLARIA,42,2016,16,23.7027742099294
OLARIA,42,2016,17,18.6623158962559
OLARIA,42,2016,18,16.9823869367663
OLARIA,42,2016,19,19.0406089767677
OLARIA,42,2016,20,18.8480671289724
OLARIA,42,2016,21,16.3983374951839
OLARIA,42,2016,22,19.7863199462074
OLARIA,42,2016,23,15.5967882479588
OLARIA,42,2016,24,13.3196316353991
OLARIA,42,2016,25,16.7752658478019
OLARIA,42,2016,26,17.3301721910776
OLARIA,42,2016,27,15.8439742855415
OLARIA,42,2016,28,16.4086333264668
OLARIA,42,2016,29,14.5638762959705
OLARIA,42,2016,30,16.8652153483726
OLARIA,42,2016,31,17.5448298934667
OLARIA,42,2016,32,15.206256137999
OLARIA,42,2016,33,16.5295391088742
OLARIA,42,2016,34,15.2082831594951
OLARIA,42,2016,35,18.5346086436294
OLARIA,42,2016,36,20.4367598391152
OLARIA,42,2016,37,20.0203305361729
OLARIA,42,2016,38,17.6559623026396
OLARIA,42,2016,39,17.4648821154572
OLARIA,42,2016,40,17.5885440237115
OLARIA,42,2016,41,19.5989361098773
OLARIA,42,2016,42,21.6813463893455
OLARIA,42,2016,43,18.5992334682387
OLARIA,42,2016,44,18.8601585227014
OLARIA,42,2016,45,20.8279607593913
OLARIA,42,2016,46,18.3100859024467
OLARIA,42,2016,47,17.398416150071
OLARIA,42,2016,48,19.7129528453506
OLARIA,42,2016,49,20.7138179559954
OLARIA,42,2016,50,19.3403328676073
OLARIA,42,2016,51,22.2013764723484
OLARIA,42,2016,52,24.0963153266945
PENHA,43,2016,9,21.0060037613574
PENHA,43,2016,10,22.9999630226155
PENHA,43,2016,11,23.1983616230916
PENHA,43,2016,12,22.4695829622539
PENHA,43,2016,13,23.7700377484222
PENHA,43,2016,14,22.9241892613435
PENHA,43,2016,15,23.5584019334451
PENHA,43,2016,16,23.7038640352852
PENHA,43,2016,17,18.6566738221893
PENHA,43,2016,18,16.9183095736343
PENHA,43,2016,19,19.0665111954327
PENHA,43,2016,20,18.8832968912949
PENHA,43,2016,21,16.2887617264264
PENHA,43,2016,22,19.7930435397591
PENHA,43,2016,23,15.6297595117093
PENHA,43,2016,24,13.3023816105459
PENHA,43,2016,25,16.8303242068906
PENHA,43,2016,26,17.3618729769907
PENHA,43,2016,27,15.692107348539
PENHA,43,2016,28,16.2979862009171
PENHA,43,2016,29,14.5681019506674
PENHA,43,2016,30,16.8373720372348
PENHA,43,2016,31,17.5146048478602
PENHA,43,2016,32,15.16785077542
PENHA,43,2016,33,16.489266527411
PENHA,43,2016,34,15.1854010779252
PENHA,43,2016,35,18.5156349266789
PENHA,43,2016,36,20.5098467838301
PENHA,43,2016,37,20.0677271004762
PENHA,43,2016,38,17.6648663254099
PENHA,43,2016,39,17.4865024725869
PENHA,43,2016,40,17.6563975766807
PENHA,43,2016,41,19.6421644098492
PENHA,43,2016,42,21.6965575316813
PENHA,43,2016,43,18.6447407103545
PENHA,43,2016,44,18.8349962995772
PENHA,43,2016,45,20.8637182981439
PENHA,43,2016,46,18.3510651398148
PENHA,43,2016,47,17.4524618682021
PENHA,43,2016,48,19.7076758141864
PENHA,43,2016,49,20.8205106100295
PENHA,43,2016,50,19.3974928321724
PENHA,43,2016,51,22.3360729304331
PENHA,43,2016,52,24.0986135300995
PENHA CIRCULAR,44,2016,9,21.0106426060262
PENHA CIRCULAR,44,2016,10,23.2204570510549
PENHA CIRCULAR,44,2016,11,23.3650485797309
PENHA CIRCULAR,44,2016,12,22.6025397793566
PENHA CIRCULAR,44,2016,13,23.9468892661382
PENHA CIRCULAR,44,2016,14,23.0977643094851
PENHA CIRCULAR,44,2016,15,23.7222972994404
PENHA CIRCULAR,44,2016,16,23.9764518058901
PENHA CIRCULAR,44,2016,17,18.6897071223979
PENHA CIRCULAR,44,2016,18,17.0248184740336
PENHA CIRCULAR,44,2016,19,19.1800714716105
PENHA CIRCULAR,44,2016,20,19.0610585342713
PENHA CIRCULAR,44,2016,21,16.1953418052209
PENHA CIRCULAR,44,2016,22,19.9527291651444
PENHA CIRCULAR,44,2016,23,15.7357225286415
PENHA CIRCULAR,44,2016,24,13.295002710178
PENHA CIRCULAR,44,2016,25,16.9498413280871
PENHA CIRCULAR,44,2016,26,17.4411583575655
PENHA CIRCULAR,44,2016,27,15.8015668317555
PENHA CIRCULAR,44,2016,28,16.458311417228
PENHA CIRCULAR,44,2016,29,14.5306905580469
PENHA CIRCULAR,44,2016,30,16.9444085352728
PENHA CIRCULAR,44,2016,31,17.7098090643896
PENHA CIRCULAR,44,2016,32,15.2928208197206
PENHA CIRCULAR,44,2016,33,16.5882523798671
PENHA CIRCULAR,44,2016,34,15.3224850163869
PENHA CIRCULAR,44,2016,35,18.7159574882055
PENHA CIRCULAR,44,2016,36,20.6908961027335
PENHA CIRCULAR,44,2016,37,20.228169065901
PENHA CIRCULAR,44,2016,38,17.7919093089052
PENHA CIRCULAR,44,2016,39,17.5862290464231
PENHA CIRCULAR,44,2016,40,17.806620806905
PENHA CIRCULAR,44,2016,41,19.798924884269
PENHA CIRCULAR,44,2016,42,21.6976351316344
PENHA CIRCULAR,44,2016,43,18.7927107104488
PENHA CIRCULAR,44,2016,44,19.0387629414976
PENHA CIRCULAR,44,2016,45,20.9931642692269
PENHA CIRCULAR,44,2016,46,18.4522478427113
PENHA CIRCULAR,44,2016,47,17.5614510685146
PENHA CIRCULAR,44,2016,48,19.7018493532275
PENHA CIRCULAR,44,2016,49,21.0621626285266
PENHA CIRCULAR,44,2016,50,19.5290433819057
PENHA CIRCULAR,44,2016,51,22.5258492243792
PENHA CIRCULAR,44,2016,52,24.0911196559451
BRAS DE PINA,45,2016,9,21.0119793412978
BRAS DE PINA,45,2016,10,23.5479505054478
BRAS DE PINA,45,2016,11,23.6456859490893
BRAS DE PINA,45,2016,12,22.850240400716
BRAS DE PINA,45,2016,13,24.3020145599018
BRAS DE PINA,45,2016,14,23.5032481442338
BRAS DE PINA,45,2016,15,24.0885157220062
BRAS DE PINA,45,2016,16,24.4384776344486
BRAS DE PINA,45,2016,17,18.8206382936576
BRAS DE PINA,45,2016,18,17.2973980008212
BRAS DE PINA,45,2016,19,19.354958057586
BRAS DE PINA,45,2016,20,19.3858026543915
BRAS DE PINA,45,2016,21,16.1379020337857
BRAS DE PINA,45,2016,22,20.3038390671148
BRAS DE PINA,45,2016,23,15.9548673088322
BRAS DE PINA,45,2016,24,13.3608268712203
BRAS DE PINA,45,2016,25,17.1518584018266
BRAS DE PINA,45,2016,26,17.5861489870136
BRAS DE PINA,45,2016,27,16.0308119268452
BRAS DE PINA,45,2016,28,16.8534141938853
BRAS DE PINA,45,2016,29,14.4868993715091
BRAS DE PINA,45,2016,30,17.2167421251761
BRAS DE PINA,45,2016,31,18.1160022770217
BRAS DE PINA,45,2016,32,15.6097526831139
BRAS DE PINA,45,2016,33,16.8699311875818
BRAS DE PINA,45,2016,34,15.5989038065459
BRAS DE PINA,45,2016,35,19.1370383810328
BRAS DE PINA,45,2016,36,21.0358673252766
BRAS DE PINA,45,2016,37,20.511681139799
BRAS DE PINA,45,2016,38,18.1077515736775
BRAS DE PINA,45,2016,39,17.7849416908908
BRAS DE PINA,45,2016,40,18.0746564680473
BRAS DE PINA,45,2016,41,20.0976044376919
BRAS DE PINA,45,2016,42,21.6934802947819
BRAS DE PINA,45,2016,43,19.0448989462798
BRAS DE PINA,45,2016,44,19.4330958435857
BRAS DE PINA,45,2016,45,21.2430884435082
BRAS DE PINA,45,2016,46,18.6328915459203
BRAS DE PINA,45,2016,47,17.7693734503736
BRAS DE PINA,45,2016,48,19.6971258371963
BRAS DE PINA,45,2016,49,21.4790869319419
BRAS DE PINA,45,2016,50,19.7740077646243
BRAS DE PINA,45,2016,51,22.8468124640958
BRAS DE PINA,45,2016,52,24.1617919887259
CORDOVIL,46,2016,9,21.0296337644445
CORDOVIL,46,2016,10,23.3547638761571
CORDOVIL,46,2016,11,23.5532177225593
CORDOVIL,46,2016,12,22.7045334942739
CORDOVIL,46,2016,13,24.0435716415436
CORDOVIL,46,2016,14,23.1888708942342
CORDOVIL,46,2016,15,23.8142996091352
CORDOVIL,46,2016,16,24.1428495811507
CORDOVIL,46,2016,17,18.724444996097
CORDOVIL,46,2016,18,17.0042176765579
CORDOVIL,46,2016,19,19.2930063798383
CORDOVIL,46,2016,20,19.1896295113911
CORDOVIL,46,2016,21,16.0741463176923
CORDOVIL,46,2016,22,20.0069377375594
CORDOVIL,46,2016,23,15.8571596834134
CORDOVIL,46,2016,24,13.3114869787728
CORDOVIL,46,2016,25,17.1068569520313
CORDOVIL,46,2016,26,17.5847822994788
CORDOVIL,46,2016,27,15.7212000105076
CORDOVIL,46,2016,28,16.4724224723413
CORDOVIL,46,2016,29,14.5435326954263
CORDOVIL,46,2016,30,17.024486510344
CORDOVIL,46,2016,31,17.7912860174033
CORDOVIL,46,2016,32,15.3392535156922
CORDOVIL,46,2016,33,16.6423571174157
CORDOVIL,46,2016,34,15.3950988829209
CORDOVIL,46,2016,35,18.8134048795805
CORDOVIL,46,2016,36,20.8193132982375
CORDOVIL,46,2016,37,20.3604187921727
CORDOVIL,46,2016,38,17.849267832832
CORDOVIL,46,2016,39,17.6438226090226
CORDOVIL,46,2016,40,17.9140829300918
CORDOVIL,46,2016,41,19.8929915902275
CORDOVIL,46,2016,42,21.720349714904
CORDOVIL,46,2016,43,18.892869404382
CORDOVIL,46,2016,44,19.1524936336219
CORDOVIL,46,2016,45,21.1109084098633
CORDOVIL,46,2016,46,18.4987251166469
CORDOVIL,46,2016,47,17.6886926203501
CORDOVIL,46,2016,48,19.6949137073292
CORDOVIL,46,2016,49,21.2908527702071
CORDOVIL,46,2016,50,19.6143983619131
CORDOVIL,46,2016,51,22.7117970769342
CORDOVIL,46,2016,52,24.0897834854591
PARADA DE LUCAS,47,2016,9,21.0315413937034
PARADA DE LUCAS,47,2016,10,23.5384676318312
PARADA DE LUCAS,47,2016,11,23.6646813515417
PARADA DE LUCAS,47,2016,12,22.8015053156361
PARADA DE LUCAS,47,2016,13,24.1889854200578
PARADA DE LUCAS,47,2016,14,23.3482004745063
PARADA DE LUCAS,47,2016,15,23.9451964444687
PARADA DE LUCAS,47,2016,16,24.381061248566
PARADA DE LUCAS,47,2016,17,18.7462437066933
PARADA DE LUCAS,47,2016,18,17.0988312741327
PARADA DE LUCAS,47,2016,19,19.3932948620106
PARADA DE LUCAS,47,2016,20,19.3286838435503
PARADA DE LUCAS,47,2016,21,16.017776975737
PARADA DE LUCAS,47,2016,22,20.1259304497959
PARADA DE LUCAS,47,2016,23,15.952850860142
PARADA DE LUCAS,47,2016,24,13.3189360657785
PARADA DE LUCAS,47,2016,25,17.2039861811247
PARADA DE LUCAS,47,2016,26,17.6424356885217
PARADA DE LUCAS,47,2016,27,15.8295796107458
PARADA DE LUCAS,47,2016,28,16.6513880844019
PARADA DE LUCAS,47,2016,29,14.5107885302493
PARADA DE LUCAS,47,2016,30,17.1271120127006
PARADA DE LUCAS,47,2016,31,17.9751712503177
PARADA DE LUCAS,47,2016,32,15.4809520189805
PARADA DE LUCAS,47,2016,33,16.7372550342117
PARADA DE LUCAS,47,2016,34,15.5289672945801
PARADA DE LUCAS,47,2016,35,19.0048526994794
PARADA DE LUCAS,47,2016,36,20.9544484260317
PARADA DE LUCAS,47,2016,37,20.4993742031307
PARADA DE LUCAS,47,2016,38,17.9646379435159
PARADA DE LUCAS,47,2016,39,17.7095937905748
PARADA DE LUCAS,47,2016,40,18.0341888872846
PARADA DE LUCAS,47,2016,41,20.0122896012664
PARADA DE LUCAS,47,2016,42,21.7189341068197
PARADA DE LUCAS,47,2016,43,18.9999665986638
PARADA DE LUCAS,47,2016,44,19.350984673966
PARADA DE LUCAS,47,2016,45,21.2017790878149
PARADA DE LUCAS,47,2016,46,18.5474381526105
PARADA DE LUCAS,47,2016,47,17.7632932244095
PARADA DE LUCAS,47,2016,48,19.6907271698455
PARADA DE LUCAS,47,2016,49,21.4800479154967
PARADA DE LUCAS,47,2016,50,19.6991368235489
PARADA DE LUCAS,47,2016,51,22.8391597879832
PARADA DE LUCAS,47,2016,52,24.0461619518619
VIGARIO GERAL,48,2016,9,21.0384649749909
VIGARIO GERAL,48,2016,10,23.6633814755632
VIGARIO GERAL,48,2016,11,23.7036612665939
VIGARIO GERAL,48,2016,12,22.8338870656895
VIGARIO GERAL,48,2016,13,24.246097053363
VIGARIO GERAL,48,2016,14,23.3908135780977
VIGARIO GERAL,48,2016,15,24.0157538181373
VIGARIO GERAL,48,2016,16,24.5228483511129
VIGARIO GERAL,48,2016,17,18.7448884734596
VIGARIO GERAL,48,2016,18,17.0788813086558
VIGARIO GERAL,48,2016,19,19.438675968159
VIGARIO GERAL,48,2016,20,19.3905997709443
VIGARIO GERAL,48,2016,21,15.9322164209711
VIGARIO GERAL,48,2016,22,20.0754034941078
VIGARIO GERAL,48,2016,23,15.9865122390002
VIGARIO GERAL,48,2016,24,13.3024942242769
VIGARIO GERAL,48,2016,25,17.2834152770822
VIGARIO GERAL,48,2016,26,17.6743082938986
VIGARIO GERAL,48,2016,27,15.8321204321326
VIGARIO GERAL,48,2016,28,16.7011185981567
VIGARIO GERAL,48,2016,29,14.4839171763712
VIGARIO GERAL,48,2016,30,17.1706870745153
VIGARIO GERAL,48,2016,31,18.033728989788
VIGARIO GERAL,48,2016,32,15.5171689804749
VIGARIO GERAL,48,2016,33,16.7586227459965
VIGARIO GERAL,48,2016,34,15.5540125390144
VIGARIO GERAL,48,2016,35,19.0741072158724
VIGARIO GERAL,48,2016,36,20.9899684007665
VIGARIO GERAL,48,2016,37,20.5733863576903
VIGARIO GERAL,48,2016,38,17.9416156857468
VIGARIO GERAL,48,2016,39,17.6953041694262
VIGARIO GERAL,48,2016,40,18.0774777161523
VIGARIO GERAL,48,2016,41,20.0358478173238
VIGARIO GERAL,48,2016,42,21.7237779678173
VIGARIO GERAL,48,2016,43,19.0339343855194
VIGARIO GERAL,48,2016,44,19.4433813596143
VIGARIO GERAL,48,2016,45,21.2268815684922
VIGARIO GERAL,48,2016,46,18.506904948695
VIGARIO GERAL,48,2016,47,17.7982427645683
VIGARIO GERAL,48,2016,48,19.6849668326106
VIGARIO GERAL,48,2016,49,21.5608288390039
VIGARIO GERAL,48,2016,50,19.7018354026629
VIGARIO GERAL,48,2016,51,22.8719775101428
VIGARIO GERAL,48,2016,52,23.8814887610634
JARDIM AMERICA,49,2016,9,21.0364907992351
JARDIM AMERICA,49,2016,10,23.8407228787588
JARDIM AMERICA,49,2016,11,23.6974931269681
JARDIM AMERICA,49,2016,12,22.8742900404178
JARDIM AMERICA,49,2016,13,24.3839436197893
JARDIM AMERICA,49,2016,14,23.5285073742548
JARDIM AMERICA,49,2016,15,24.2391384656471
JARDIM AMERICA,49,2016,16,24.7254047364595
JARDIM AMERICA,49,2016,17,18.7725144422888
JARDIM AMERICA,49,2016,18,17.1267291012574
JARDIM AMERICA,49,2016,19,19.3995785121142
JARDIM AMERICA,49,2016,20,19.4620588091118
JARDIM AMERICA,49,2016,21,15.8942798480703
JARDIM AMERICA,49,2016,22,19.9929524905648
JARDIM AMERICA,49,2016,23,15.9998545036696
JARDIM AMERICA,49,2016,24,13.3204790248352
JARDIM AMERICA,49,2016,25,17.3672427077928
JARDIM AMERICA,49,2016,26,17.6367942588585
JARDIM AMERICA,49,2016,27,15.9122146286526
JARDIM AMERICA,49,2016,28,16.886975033093
JARDIM AMERICA,49,2016,29,14.4283763133642
JARDIM AMERICA,49,2016,30,17.2979737974246
JARDIM AMERICA,49,2016,31,18.1527452890533
JARDIM AMERICA,49,2016,32,15.6382231241365
JARDIM AMERICA,49,2016,33,16.8712869521232
JARDIM AMERICA,49,2016,34,15.5401988418395
JARDIM AMERICA,49,2016,35,19.2217115672478
JARDIM AMERICA,49,2016,36,21.0542395145639
JARDIM AMERICA,49,2016,37,20.6597768949964
JARDIM AMERICA,49,2016,38,17.9323424061084
JARDIM AMERICA,49,2016,39,17.6417744393253
JARDIM AMERICA,49,2016,40,18.1487255099383
JARDIM AMERICA,49,2016,41,20.0657629141854
JARDIM AMERICA,49,2016,42,21.7152789941066
JARDIM AMERICA,49,2016,43,19.0342581302609
JARDIM AMERICA,49,2016,44,19.5864095561026
JARDIM AMERICA,49,2016,45,21.20936593046
JARDIM AMERICA,49,2016,46,18.3907228938865
JARDIM AMERICA,49,2016,47,17.7982643792267
JARDIM AMERICA,49,2016,48,19.6802259782438
JARDIM AMERICA,49,2016,49,21.5954197008168
JARDIM AMERICA,49,2016,50,19.6875444465987
JARDIM AMERICA,49,2016,51,22.8598559449782
JARDIM AMERICA,49,2016,52,23.5438502533483
HIGIENOPOLIS,50,2016,9,20.9601562407625
HIGIENOPOLIS,50,2016,10,22.7419193456502
HIGIENOPOLIS,50,2016,11,22.7395264776072
HIGIENOPOLIS,50,2016,12,22.2754128587334
HIGIENOPOLIS,50,2016,13,23.7044512622761
HIGIENOPOLIS,50,2016,14,23.0250121582225
HIGIENOPOLIS,50,2016,15,23.6787486871603
HIGIENOPOLIS,50,2016,16,23.8220621321919
HIGIENOPOLIS,50,2016,17,18.6777153844298
HIGIENOPOLIS,50,2016,18,17.161259539519
HIGIENOPOLIS,50,2016,19,18.9224865757568
HIGIENOPOLIS,50,2016,20,18.8251178404885
HIGIENOPOLIS,50,2016,21,16.6655768477465
HIGIENOPOLIS,50,2016,22,19.7983603625866
HIGIENOPOLIS,50,2016,23,15.5163586048555
HIGIENOPOLIS,50,2016,24,13.371765702828
HIGIENOPOLIS,50,2016,25,16.6844366680289
HIGIENOPOLIS,50,2016,26,17.2485032955597
HIGIENOPOLIS,50,2016,27,16.2328302272199
HIGIENOPOLIS,50,2016,28,16.6892364229881
HIGIENOPOLIS,50,2016,29,14.5413743520265
HIGIENOPOLIS,50,2016,30,16.9384843001485
HIGIENOPOLIS,50,2016,31,17.6598157260829
HIGIENOPOLIS,50,2016,32,15.307913704943
HIGIENOPOLIS,50,2016,33,16.6348482117304
HIGIENOPOLIS,50,2016,34,15.2849309528679
HIGIENOPOLIS,50,2016,35,18.6218961351922
HIGIENOPOLIS,50,2016,36,20.3114784827983
HIGIENOPOLIS,50,2016,37,19.9221026274652
HIGIENOPOLIS,50,2016,38,17.6379454568249
HIGIENOPOLIS,50,2016,39,17.4330711277394
HIGIENOPOLIS,50,2016,40,17.4090636641982
HIGIENOPOLIS,50,2016,41,19.5207195232043
HIGIENOPOLIS,50,2016,42,21.6418999482012
HIGIENOPOLIS,50,2016,43,18.5209494906493
HIGIENOPOLIS,50,2016,44,18.9738604001408
HIGIENOPOLIS,50,2016,45,20.7762285318632
HIGIENOPOLIS,50,2016,46,18.1873229080842
HIGIENOPOLIS,50,2016,47,17.3185258613026
HIGIENOPOLIS,50,2016,48,19.7249684427386
HIGIENOPOLIS,50,2016,49,20.5119228213727
HIGIENOPOLIS,50,2016,50,19.1834782924552
HIGIENOPOLIS,50,2016,51,21.819679499177
HIGIENOPOLIS,50,2016,52,24.0396507740321
JACARE,51,2016,9,20.9337291633824
JACARE,51,2016,10,22.4591679268318
JACARE,51,2016,11,22.338779724858
JACARE,51,2016,12,22.0234146903353
JACARE,51,2016,13,23.5974788941068
JACARE,51,2016,14,23.047371488067
JACARE,51,2016,15,23.7507978867552
JACARE,51,2016,16,23.8329336025391
JACARE,51,2016,17,18.6830917221349
JACARE,51,2016,18,17.1446611205534
JACARE,51,2016,19,18.6903250947176
JACARE,51,2016,20,18.7279951277328
JACARE,51,2016,21,16.8334906911715
JACARE,51,2016,22,19.6205102511016
JACARE,51,2016,23,15.3006424003599
JACARE,51,2016,24,13.3527327513375
JACARE,51,2016,25,16.5518915894592
JACARE,51,2016,26,17.1147173690014
JACARE,51,2016,27,16.2118187290165
JACARE,51,2016,28,16.7842216780528
JACARE,51,2016,29,14.5110032887358
JACARE,51,2016,30,16.9596625228975
JACARE,51,2016,31,17.6047111372193
JACARE,51,2016,32,15.2223409118571
JACARE,51,2016,33,16.6504453849442
JACARE,51,2016,34,15.1896502272767
JACARE,51,2016,35,18.5672900225054
JACARE,51,2016,36,20.1762076959097
JACARE,51,2016,37,19.7557268481339
JACARE,51,2016,38,17.4195262464387
JACARE,51,2016,39,17.3351396436199
JACARE,51,2016,40,17.2152258138859
JACARE,51,2016,41,19.3631290550953
JACARE,51,2016,42,21.608736059587
JACARE,51,2016,43,18.3920979898379
JACARE,51,2016,44,18.9670030398001
JACARE,51,2016,45,20.7056741012593
JACARE,51,2016,46,17.9920882247016
JACARE,51,2016,47,17.255158073649
JACARE,51,2016,48,19.7334143506102
JACARE,51,2016,49,20.243149771248
JACARE,51,2016,50,18.9200359432338
JACARE,51,2016,51,21.2861424887883
JACARE,51,2016,52,23.8047756997848
MARIA DA GRACA,52,2016,9,20.9483837614161
MARIA DA GRACA,52,2016,10,22.6840428243212
MARIA DA GRACA,52,2016,11,22.5639110208328
MARIA DA GRACA,52,2016,12,22.191434199262
MARIA DA GRACA,52,2016,13,23.6672682049595
MARIA DA GRACA,52,2016,14,22.9904471187308
MARIA DA GRACA,52,2016,15,23.7619486108125
MARIA DA GRACA,52,2016,16,23.8880894285137
MARIA DA GRACA,52,2016,17,18.6758585657432
MARIA DA GRACA,52,2016,18,17.1969546247493
MARIA DA GRACA,52,2016,19,18.8315542234637
MARIA DA GRACA,52,2016,20,18.8037816072567
MARIA DA GRACA,52,2016,21,16.7212202083442
MARIA DA GRACA,52,2016,22,19.7167703752954
MARIA DA GRACA,52,2016,23,15.4266561782099
MARIA DA GRACA,52,2016,24,13.3345868913853
MARIA DA GRACA,52,2016,25,16.6484811405594
MARIA DA GRACA,52,2016,26,17.2117436092823
MARIA DA GRACA,52,2016,27,16.4178224076737
